analysis_subset,c03_total_MAE,cancellation_ratio,cancellation_ratio_median,complete_subject_coverage,complete_subject_n,coverage,coverage_IQR,coverage_median,delta_total_MAE_IQR,delta_total_MAE_median,delta_total_MAE_vs_C03,fold,fold_improved_vs_C03,folds_improved_n,folds_total_n,item_MAE,item_NAE,item_NAE_IQR,item_NAE_median,level,method,model,proportion_folds_improved,repeat,scale,subject_n,total_MAE,total_MAE_IQR,total_MAE_max,total_MAE_median,total_MAE_min,total_RMSE
hamd99,3.45,0.5256493506493507,,1.0,20,1.0,,,,,-0.30000000000000027,3.0,1.0,,,0.421875,0.1375,,,outer_fold,ElasticNet,GLM-5.2,,3.0,HAMD-17,20,3.15,,,,,4.488875137492688
hamd99,3.45,0.6029040404040404,,1.0,20,1.0,,,,,-1.0,3.0,1.0,,,0.384375,0.1265625,,,outer_fold,Mean,GLM-5.2,,3.0,HAMD-17,20,2.45,,,,,3.892300091205713
hamd99,3.45,0.5915656565656565,,1.0,20,1.0,,,,,-0.9000000000000004,3.0,1.0,,,0.384375,0.1265625,,,outer_fold,Median,GLM-5.2,,3.0,HAMD-17,20,2.55,,,,,3.943348830626071
hamd99,3.45,0.5357683982683983,,1.0,20,1.0,,,,,-0.3500000000000001,3.0,1.0,,,0.40625,0.13125,,,outer_fold,Ridge,GLM-5.2,,3.0,HAMD-17,20,3.1,,,,,4.404543109109048
hamd99,3.5789473684210527,0.5076555023923446,,1.0,19,1.0,,,,,0.21052631578947345,4.0,0.0,,,0.47368421052631576,0.15871710526315788,,,outer_fold,B,GLM-5.2,,3.0,HAMD-17,19,3.789473684210526,,,,,4.834089475033698
hamd99,3.5789473684210527,0.5504273504273505,,1.0,19,1.0,,,,,0.0,4.0,,,,0.4868421052631579,0.15542763157894737,,,outer_fold,C03,GLM-5.2,,3.0,HAMD-17,19,3.5789473684210527,,,,,4.701623459816273
hamd99,3.5789473684210527,0.46655654287233234,,1.0,19,1.0,,,,,0.3157894736842106,4.0,0.0,,,0.47368421052631576,0.15789473684210525,,,outer_fold,ElasticNet,GLM-5.2,,3.0,HAMD-17,19,3.8947368421052633,,,,,4.4248104330492
hamd99,3.5789473684210527,0.4923109054688002,,1.0,19,1.0,,,,,0.21052631578947345,4.0,0.0,,,0.4868421052631579,0.15625,,,outer_fold,Mean,GLM-5.2,,3.0,HAMD-17,19,3.789473684210526,,,,,4.69041575982343
hamd99,3.5789473684210527,0.5045542177121124,,1.0,19,1.0,,,,,0.21052631578947345,4.0,0.0,,,0.4868421052631579,0.15707236842105263,,,outer_fold,Median,GLM-5.2,,3.0,HAMD-17,19,3.789473684210526,,,,,4.757265910937544
hamd99,3.5789473684210527,0.44441026809447853,,1.0,19,1.0,,,,,0.5263157894736845,4.0,0.0,,,0.46710526315789475,0.15707236842105263,,,outer_fold,Ridge,GLM-5.2,,3.0,HAMD-17,19,4.105263157894737,,,,,4.576829516275719
hamd99,3.2,0.6031096681096682,,1.0,20,1.0,,,,,-0.15000000000000036,0.0,1.0,,,0.478125,0.1578125,,,outer_fold,B,GLM-5.2,,4.0,HAMD-17,20,3.05,,,,,3.9812058474788765
hamd99,3.2,0.5548160173160174,,1.0,20,1.0,,,,,0.0,0.0,,,,0.425,0.14140625,,,outer_fold,C03,GLM-5.2,,4.0,HAMD-17,20,3.2,,,,,4.242640687119285
hamd99,3.2,0.6252164502164502,,1.0,20,1.0,,,,,-0.75,0.0,1.0,,,0.434375,0.146875,,,outer_fold,ElasticNet,GLM-5.2,,4.0,HAMD-17,20,2.45,,,,,3.057776970284131
hamd99,3.2,0.5785653235653235,,1.0,20,1.0,,,,,-0.30000000000000027,0.0,1.0,,,0.425,0.1421875,,,outer_fold,Mean,GLM-5.2,,4.0,HAMD-17,20,2.9,,,,,3.9370039370059056
hamd99,3.2,0.5669166944166945,,1.0,20,1.0,,,,,-0.25,0.0,1.0,,,0.415625,0.13984375,,,outer_fold,Median,GLM-5.2,,4.0,HAMD-17,20,2.95,,,,,3.9179076048319463
hamd99,3.2,0.6279365079365078,,1.0,20,1.0,,,,,-0.8000000000000003,0.0,1.0,,,0.425,0.1421875,,,outer_fold,Ridge,GLM-5.2,,4.0,HAMD-17,20,2.4,,,,,3.146426544510455
hamd99,4.1,0.5362373737373737,,1.0,20,1.0,,,,,-0.6999999999999997,1.0,1.0,,,0.45,0.14453125,,,outer_fold,B,GLM-5.2,,4.0,HAMD-17,20,3.4,,,,,4.571651780264984
hamd99,4.1,0.3950152625152625,,1.0,20,1.0,,,,,0.0,1.0,,,,0.45,0.1375,,,outer_fold,C03,GLM-5.2,,4.0,HAMD-17,20,4.1,,,,,5.019960159204453
hamd99,4.1,0.40753968253968254,,1.0,20,1.0,,,,,0.35000000000000053,1.0,0.0,,,0.446875,0.13984375,,,outer_fold,ElasticNet,GLM-5.2,,4.0,HAMD-17,20,4.45,,,,,5.616938667993447
hamd99,4.1,0.5146500721500721,,1.0,20,1.0,,,,,-0.7499999999999996,1.0,1.0,,,0.434375,0.13515625,,,outer_fold,Mean,GLM-5.2,,4.0,HAMD-17,20,3.35,,,,,4.444097208657794
hamd99,4.1,0.5209920634920635,,1.0,20,1.0,,,,,-0.8499999999999996,1.0,1.0,,,0.434375,0.134375,,,outer_fold,Median,GLM-5.2,,4.0,HAMD-17,20,3.25,,,,,4.283689998120779
hamd99,4.1,0.36444444444444446,,1.0,20,1.0,,,,,0.25,1.0,0.0,,,0.428125,0.134375,,,outer_fold,Ridge,GLM-5.2,,4.0,HAMD-17,20,4.35,,,,,5.454356057317857
hamd99,3.7,0.5325757575757575,,1.0,20,1.0,,,,,-0.3500000000000001,2.0,1.0,,,0.503125,0.16875,,,outer_fold,B,GLM-5.2,,4.0,HAMD-17,20,3.35,,,,,4.224926034855522
hamd99,3.7,0.5363078588078587,,1.0,20,1.0,,,,,0.0,2.0,,,,0.5375,0.1796875,,,outer_fold,C03,GLM-5.2,,4.0,HAMD-17,20,3.7,,,,,4.743416490252569
hamd99,3.7,0.4790584415584416,,1.0,20,1.0,,,,,-0.15000000000000036,2.0,1.0,,,0.465625,0.15859375,,,outer_fold,ElasticNet,GLM-5.2,,4.0,HAMD-17,20,3.55,,,,,4.092676385936225
hamd99,3.7,0.5651154401154401,,1.0,20,1.0,,,,,-0.9500000000000002,2.0,1.0,,,0.465625,0.15703125,,,outer_fold,Mean,GLM-5.2,,4.0,HAMD-17,20,2.75,,,,,3.7483329627982624
hamd99,3.7,0.5605519480519481,,1.0,20,1.0,,,,,-0.8500000000000001,2.0,1.0,,,0.465625,0.16015625,,,outer_fold,Median,GLM-5.2,,4.0,HAMD-17,20,2.85,,,,,3.8013155617496426
hamd99,3.7,0.4896978021978022,,1.0,20,1.0,,,,,-0.20000000000000018,2.0,1.0,,,0.45625,0.15625,,,outer_fold,Ridge,GLM-5.2,,4.0,HAMD-17,20,3.5,,,,,4.0
hamd99,3.45,0.6027561327561328,,1.0,20,1.0,,,,,-0.3500000000000001,3.0,1.0,,,0.48125,0.16484375,,,outer_fold,B,GLM-5.2,,4.0,HAMD-17,20,3.1,,,,,4.183300132670378
hamd99,3.45,0.5352783327783328,,1.0,20,1.0,,,,,0.0,3.0,,,,0.471875,0.16015625,,,outer_fold,C03,GLM-5.2,,4.0,HAMD-17,20,3.45,,,,,4.444097208657794
hamd99,3.45,0.5038311688311687,,1.0,20,1.0,,,,,0.19999999999999973,3.0,0.0,,,0.446875,0.1546875,,,outer_fold,ElasticNet,GLM-5.2,,4.0,HAMD-17,20,3.65,,,,,4.620606020859169
hamd99,3.45,0.5326726051726053,,1.0,20,1.0,,,,,-0.30000000000000027,3.0,1.0,,,0.428125,0.15,,,outer_fold,Mean,GLM-5.2,,4.0,HAMD-17,20,3.15,,,,,4.376071297408213
hamd99,3.45,0.5430952380952381,,1.0,20,1.0,,,,,-0.3500000000000001,3.0,1.0,,,0.425,0.146875,,,outer_fold,Median,GLM-5.2,,4.0,HAMD-17,20,3.1,,,,,4.358898943540674
hamd99,3.45,0.4950541125541125,,1.0,20,1.0,,,,,0.25,3.0,0.0,,,0.44375,0.1546875,,,outer_fold,Ridge,GLM-5.2,,4.0,HAMD-17,20,3.7,,,,,4.701063709417263
hamd99,3.1052631578947367,0.6095693779904306,,1.0,19,1.0,,,,,0.3157894736842106,4.0,0.0,,,0.4901315789473684,0.15049342105263158,,,outer_fold,B,GLM-5.2,,4.0,HAMD-17,19,3.4210526315789473,,,,,4.696022953409339
hamd99,3.1052631578947367,0.6268170426065162,,1.0,19,1.0,,,,,0.0,4.0,,,,0.45723684210526316,0.14144736842105263,,,outer_fold,C03,GLM-5.2,,4.0,HAMD-17,19,3.1052631578947367,,,,,4.261208131133952
hamd99,3.1052631578947367,0.632991569833675,,1.0,19,1.0,,,,,-0.21052631578947345,4.0,1.0,,,0.4506578947368421,0.1455592105263158,,,outer_fold,ElasticNet,GLM-5.2,,4.0,HAMD-17,19,2.8947368421052633,,,,,4.019688388027374
hamd99,3.1052631578947367,0.5413818637502849,,1.0,19,1.0,,,,,0.736842105263158,4.0,0.0,,,0.4769736842105263,0.14802631578947367,,,outer_fold,Mean,GLM-5.2,,4.0,HAMD-17,19,3.8421052631578947,,,,,5.155477414209187
hamd99,3.1052631578947367,0.5949379029711439,,1.0,19,1.0,,,,,0.5789473684210527,4.0,0.0,,,0.47368421052631576,0.14720394736842105,,,outer_fold,Median,GLM-5.2,,4.0,HAMD-17,19,3.6842105263157894,,,,,5.467607963461285
hamd99,3.1052631578947367,0.6223057644110275,,1.0,19,1.0,,,,,0.0,4.0,0.0,,,0.46381578947368424,0.14884868421052633,,,outer_fold,Ridge,GLM-5.2,,4.0,HAMD-17,19,3.1052631578947367,,,,,4.3346826509227325
hamd99,3.9,0.5241353091353091,,1.0,20,1.0,,,,,0.0,0.0,0.0,,,0.50625,0.16640625,,,outer_fold,B,GLM-5.2,,5.0,HAMD-17,20,3.9,,,,,5.0
hamd99,3.9,0.5983000333000332,,1.0,20,1.0,,,,,0.0,0.0,,,,0.55,0.1765625,,,outer_fold,C03,GLM-5.2,,5.0,HAMD-17,20,3.9,,,,,5.176871642217914
hamd99,3.9,0.5177849927849928,,1.0,20,1.0,,,,,-0.10000000000000009,0.0,1.0,,,0.46875,0.15703125,,,outer_fold,ElasticNet,GLM-5.2,,5.0,HAMD-17,20,3.8,,,,,4.78539444560216
hamd99,3.9,0.5993553668553668,,1.0,20,1.0,,,,,-0.6499999999999999,0.0,1.0,,,0.490625,0.15859375,,,outer_fold,Mean,GLM-5.2,,5.0,HAMD-17,20,3.25,,,,,4.544227107000705
hamd99,3.9,0.5895357420357421,,1.0,20,1.0,,,,,-0.5499999999999998,0.0,1.0,,,0.484375,0.15625,,,outer_fold,Median,GLM-5.2,,5.0,HAMD-17,20,3.35,,,,,4.6097722286464435
hamd99,3.9,0.528896103896104,,1.0,20,1.0,,,,,-0.1499999999999999,0.0,1.0,,,0.471875,0.15859375,,,outer_fold,Ridge,GLM-5.2,,5.0,HAMD-17,20,3.75,,,,,4.674398357008098
hamd99,3.85,0.5244570195885985,,1.0,20,1.0,,,,,0.19999999999999973,1.0,0.0,,,0.515625,0.1640625,,,outer_fold,B,GLM-5.2,,5.0,HAMD-17,20,4.05,,,,,5.563272418280449
hamd99,3.85,0.49762987012987014,,1.0,20,1.0,,,,,0.0,1.0,,,,0.503125,0.16328125,,,outer_fold,C03,GLM-5.2,,5.0,HAMD-17,20,3.85,,,,,4.652956049652737
hamd99,3.85,0.5821184371184371,,1.0,20,1.0,,,,,-0.4500000000000002,1.0,1.0,,,0.4875,0.16015625,,,outer_fold,ElasticNet,GLM-5.2,,5.0,HAMD-17,20,3.4,,,,,4.5934736311423405
hamd99,3.85,0.659637445887446,,1.0,20,1.0,,,,,-0.8500000000000001,1.0,1.0,,,0.49375,0.159375,,,outer_fold,Mean,GLM-5.2,,5.0,HAMD-17,20,3.0,,,,,4.58257569495584
hamd99,3.85,0.6288995215311005,,1.0,20,1.0,,,,,-0.6000000000000001,1.0,1.0,,,0.496875,0.16171875,,,outer_fold,Median,GLM-5.2,,5.0,HAMD-17,20,3.25,,,,,5.06458290484024
hamd99,3.85,0.6407170443935151,,1.0,20,1.0,,,,,-0.6499999999999999,1.0,1.0,,,0.5125,0.16640625,,,outer_fold,Ridge,GLM-5.2,,5.0,HAMD-17,20,3.2,,,,,4.43846820423443
hamd99,3.3,0.49197330447330445,,1.0,20,1.0,,,,,0.25,2.0,0.0,,,0.465625,0.1546875,,,outer_fold,B,GLM-5.2,,5.0,HAMD-17,20,3.55,,,,,4.455333881989093
hamd99,3.3,0.5143650793650794,,1.0,20,1.0,,,,,0.0,2.0,,,,0.43125,0.14140625,,,outer_fold,C03,GLM-5.2,,5.0,HAMD-17,20,3.3,,,,,4.254409477236529
hamd99,3.3,0.4257936507936508,,1.0,20,1.0,,,,,0.25,2.0,0.0,,,0.403125,0.13515625,,,outer_fold,ElasticNet,GLM-5.2,,5.0,HAMD-17,20,3.55,,,,,4.165333119931706
hamd99,3.3,0.44199494949494955,,1.0,20,1.0,,,,,0.5500000000000003,2.0,0.0,,,0.440625,0.1484375,,,outer_fold,Mean,GLM-5.2,,5.0,HAMD-17,20,3.85,,,,,4.522167621838006
hamd99,3.3,0.5001984126984127,,1.0,20,1.0,,,,,0.15000000000000036,2.0,0.0,,,0.440625,0.1484375,,,outer_fold,Median,GLM-5.2,,5.0,HAMD-17,20,3.45,,,,,4.189272013130682
hamd99,3.3,0.4003715728715728,,1.0,20,1.0,,,,,0.6500000000000004,2.0,0.0,,,0.421875,0.1390625,,,outer_fold,Ridge,GLM-5.2,,5.0,HAMD-17,20,3.95,,,,,4.533210782657255
hamd99,3.55,0.5672924297924299,,1.0,20,1.0,,,,,-0.9499999999999997,3.0,1.0,,,0.41875,0.13984375,,,outer_fold,B,GLM-5.2,,5.0,HAMD-17,20,2.6,,,,,3.591656999213594
hamd99,3.55,0.45498778998779,,1.0,20,1.0,,,,,0.0,3.0,,,,0.421875,0.1328125,,,outer_fold,C03,GLM-5.2,,5.0,HAMD-17,20,3.55,,,,,4.318564576337836
hamd99,3.55,0.48147907647907645,,1.0,20,1.0,,,,,-0.2999999999999998,3.0,1.0,,,0.409375,0.1328125,,,outer_fold,ElasticNet,GLM-5.2,,5.0,HAMD-17,20,3.25,,,,,4.177319714841085
hamd99,3.55,0.46837301587301583,,1.0,20,1.0,,,,,-0.6499999999999999,3.0,1.0,,,0.36875,0.11953125,,,outer_fold,Mean,GLM-5.2,,5.0,HAMD-17,20,2.9,,,,,3.82099463490856
hamd99,3.55,0.48035714285714287,,1.0,20,1.0,,,,,-0.6999999999999997,3.0,1.0,,,0.359375,0.1171875,,,outer_fold,Median,GLM-5.2,,5.0,HAMD-17,20,2.85,,,,,3.840572873934304
hamd99,3.55,0.5170177045177045,,1.0,20,1.0,,,,,-0.5,3.0,1.0,,,0.390625,0.1265625,,,outer_fold,Ridge,GLM-5.2,,5.0,HAMD-17,20,3.05,,,,,3.892300091205713
hamd99,2.9473684210526314,0.6577276524644947,,1.0,19,1.0,,,,,-0.3157894736842102,4.0,1.0,,,0.4605263157894737,0.1513157894736842,,,outer_fold,B,GLM-5.2,,5.0,HAMD-17,19,2.6315789473684212,,,,,3.9735970711951314
hamd99,2.9473684210526314,0.5806430411693569,,1.0,19,1.0,,,,,0.0,4.0,,,,0.4342105263157895,0.14638157894736842,,,outer_fold,C03,GLM-5.2,,5.0,HAMD-17,19,2.9473684210526314,,,,,4.291975376394761
hamd99,2.9473684210526314,0.5540517961570594,,1.0,19,1.0,,,,,0.42105263157894735,4.0,0.0,,,0.4407894736842105,0.1455592105263158,,,outer_fold,ElasticNet,GLM-5.2,,5.0,HAMD-17,19,3.3684210526315788,,,,,4.44853612823483
hamd99,2.9473684210526314,0.5641636141636142,,1.0,19,1.0,,,,,0.0,4.0,0.0,,,0.4342105263157895,0.14638157894736842,,,outer_fold,Mean,GLM-5.2,,5.0,HAMD-17,19,2.9473684210526314,,,,,4.230217115244236
hamd99,2.9473684210526314,0.5871117186906659,,1.0,19,1.0,,,,,-0.05263157894736814,4.0,1.0,,,0.4309210526315789,0.14473684210526316,,,outer_fold,Median,GLM-5.2,,5.0,HAMD-17,19,2.8947368421052633,,,,,4.148557136618643
hamd99,2.9473684210526314,0.5203842940685046,,1.0,19,1.0,,,,,0.736842105263158,4.0,0.0,,,0.45394736842105265,0.14802631578947367,,,outer_fold,Ridge,GLM-5.2,,5.0,HAMD-17,19,3.6842105263157894,,,,,4.645314560761311
hamd99,3.6,0.6461477411477412,,1.0,20,1.0,,,,,-0.8999999999999999,0.0,1.0,,,0.475,0.15859375,,,outer_fold,B,GLM-5.2,,6.0,HAMD-17,20,2.7,,,,,3.63318042491699
hamd99,3.6,0.5106410256410256,,1.0,20,1.0,,,,,0.0,0.0,,,,0.48125,0.1609375,,,outer_fold,C03,GLM-5.2,,6.0,HAMD-17,20,3.6,,,,,4.370354676682432
hamd99,3.6,0.5045646020646022,,1.0,20,1.0,,,,,-0.5,0.0,1.0,,,0.39375,0.13203125,,,outer_fold,ElasticNet,GLM-5.2,,6.0,HAMD-17,20,3.1,,,,,3.987480407475377
hamd99,3.6,0.527441724941725,,1.0,20,1.0,,,,,-0.6499999999999999,0.0,1.0,,,0.421875,0.146875,,,outer_fold,Mean,GLM-5.2,,6.0,HAMD-17,20,2.95,,,,,3.9812058474788765
hamd99,3.6,0.5321608946608947,,1.0,20,1.0,,,,,-0.6000000000000001,0.0,1.0,,,0.41875,0.14609375,,,outer_fold,Median,GLM-5.2,,6.0,HAMD-17,20,3.0,,,,,4.06201920231798
hamd99,3.6,0.5476659451659451,,1.0,20,1.0,,,,,-0.5500000000000003,0.0,1.0,,,0.403125,0.1359375,,,outer_fold,Ridge,GLM-5.2,,6.0,HAMD-17,20,3.05,,,,,4.031128874149275
hamd99,3.85,0.5513636363636363,,1.0,20,1.0,,,,,-0.25,1.0,1.0,,,0.49375,0.15859375,,,outer_fold,B,GLM-5.2,,6.0,HAMD-17,20,3.6,,,,,4.604345773288535
hamd99,3.85,0.5467568542568542,,1.0,20,1.0,,,,,0.0,1.0,,,,0.496875,0.1578125,,,outer_fold,C03,GLM-5.2,,6.0,HAMD-17,20,3.85,,,,,4.769696007084728
hamd99,3.85,0.5494155844155844,,1.0,20,1.0,,,,,-0.5,1.0,1.0,,,0.465625,0.1515625,,,outer_fold,ElasticNet,GLM-5.2,,6.0,HAMD-17,20,3.35,,,,,4.272001872658765
hamd99,3.85,0.5417135642135642,,1.0,20,1.0,,,,,-0.20000000000000018,1.0,1.0,,,0.478125,0.1515625,,,outer_fold,Mean,GLM-5.2,,6.0,HAMD-17,20,3.65,,,,,4.376071297408213
hamd99,3.85,0.5473881673881673,,1.0,20,1.0,,,,,-0.30000000000000027,1.0,1.0,,,0.471875,0.15078125,,,outer_fold,Median,GLM-5.2,,6.0,HAMD-17,20,3.55,,,,,4.306971093471606
hamd99,3.85,0.5041305916305916,,1.0,20,1.0,,,,,-0.5500000000000003,1.0,1.0,,,0.44375,0.1453125,,,outer_fold,Ridge,GLM-5.2,,6.0,HAMD-17,20,3.3,,,,,4.049691346263317
hamd99,3.0,0.6347005772005773,,1.0,20,1.0,,,,,-0.4500000000000002,2.0,1.0,,,0.446875,0.1453125,,,outer_fold,B,GLM-5.2,,6.0,HAMD-17,20,2.55,,,,,3.3541019662496847
hamd99,3.0,0.5570174270174271,,1.0,20,1.0,,,,,0.0,2.0,,,,0.46875,0.15234375,,,outer_fold,C03,GLM-5.2,,6.0,HAMD-17,20,3.0,,,,,4.147288270665544
hamd99,3.0,0.651031746031746,,1.0,20,1.0,,,,,-0.5,2.0,1.0,,,0.44375,0.146875,,,outer_fold,ElasticNet,GLM-5.2,,6.0,HAMD-17,20,2.5,,,,,3.1144823004794873
hamd99,3.0,0.6166558441558442,,1.0,20,1.0,,,,,-0.5,2.0,1.0,,,0.45,0.14765625,,,outer_fold,Mean,GLM-5.2,,6.0,HAMD-17,20,2.5,,,,,3.605551275463989
hamd99,3.0,0.6485497835497835,,1.0,20,1.0,,,,,-0.75,2.0,1.0,,,0.440625,0.14296875,,,outer_fold,Median,GLM-5.2,,6.0,HAMD-17,20,2.25,,,,,3.3241540277189325
hamd99,3.0,0.6277380952380952,,1.0,20,1.0,,,,,-0.3500000000000001,2.0,1.0,,,0.434375,0.13984375,,,outer_fold,Ridge,GLM-5.2,,6.0,HAMD-17,20,2.65,,,,,3.057776970284131
hamd99,2.65,0.498043247602071,,1.0,20,1.0,,,,,1.0,3.0,0.0,,,0.484375,0.15390625,,,outer_fold,B,GLM-5.2,,6.0,HAMD-17,20,3.65,,,,,5.239274758971894
hamd99,2.65,0.5476731601731601,,1.0,20,1.0,,,,,0.0,3.0,,,,0.403125,0.12421875,,,outer_fold,C03,GLM-5.2,,6.0,HAMD-17,20,2.65,,,,,3.6124783736376886
hamd99,2.65,0.4597619047619047,,1.0,20,1.0,,,,,1.0,3.0,0.0,,,0.428125,0.13984375,,,outer_fold,ElasticNet,GLM-5.2,,6.0,HAMD-17,20,3.65,,,,,4.706378650300037
hamd99,2.65,0.5252976190476191,,1.0,20,1.0,,,,,0.3500000000000001,3.0,0.0,,,0.425,0.13515625,,,outer_fold,Mean,GLM-5.2,,6.0,HAMD-17,20,3.0,,,,,4.701063709417263
hamd99,2.65,0.547900243031822,,1.0,20,1.0,,,,,0.5,3.0,0.0,,,0.434375,0.13828125,,,outer_fold,Median,GLM-5.2,,6.0,HAMD-17,20,3.15,,,,,5.181698563212646
hamd99,2.65,0.44123015873015864,,1.0,20,1.0,,,,,1.4499999999999997,3.0,0.0,,,0.45,0.14375,,,outer_fold,Ridge,GLM-5.2,,6.0,HAMD-17,20,4.1,,,,,5.138093031466052
hamd99,4.526315789473684,0.5555555555555556,,1.0,19,1.0,,,,,-0.7894736842105261,4.0,1.0,,,0.48355263157894735,0.1611842105263158,,,outer_fold,B,GLM-5.2,,6.0,HAMD-17,19,3.736842105263158,,,,,4.9894625804895325
hamd99,4.526315789473684,0.4787423103212578,,1.0,19,1.0,,,,,0.0,4.0,,,,0.4934210526315789,0.16611842105263158,,,outer_fold,C03,GLM-5.2,,6.0,HAMD-17,19,4.526315789473684,,,,,5.6754318175615035
hamd99,4.526315789473684,0.48458646616541357,,1.0,19,1.0,,,,,-0.47368421052631593,4.0,1.0,,,0.47039473684210525,0.15296052631578946,,,outer_fold,ElasticNet,GLM-5.2,,6.0,HAMD-17,19,4.052631578947368,,,,,5.286527066142065
hamd99,4.526315789473684,0.5202183781131149,,1.0,19,1.0,,,,,-0.6315789473684208,4.0,1.0,,,0.45394736842105265,0.1513157894736842,,,outer_fold,Mean,GLM-5.2,,6.0,HAMD-17,19,3.8947368421052633,,,,,4.984185516527038
hamd99,4.526315789473684,0.5060503823661717,,1.0,19,1.0,,,,,-0.6315789473684208,4.0,1.0,,,0.4473684210526316,0.15049342105263158,,,outer_fold,Median,GLM-5.2,,6.0,HAMD-17,19,3.8947368421052633,,,,,4.877445405559198
hamd99,4.526315789473684,0.5452798663324979,,1.0,19,1.0,,,,,-0.736842105263158,4.0,1.0,,,0.46710526315789475,0.1513157894736842,,,outer_fold,Ridge,GLM-5.2,,6.0,HAMD-17,19,3.789473684210526,,,,,5.170768038237952
hamd99,3.35,0.5231646131646132,,1.0,20,1.0,,,,,-0.1499999999999999,0.0,1.0,,,0.44375,0.14296875,,,outer_fold,B,GLM-5.2,,7.0,HAMD-17,20,3.2,,,,,4.024922359499621
hamd99,3.35,0.5458621933621933,,1.0,20,1.0,,,,,0.0,0.0,,,,0.459375,0.14609375,,,outer_fold,C03,GLM-5.2,,7.0,HAMD-17,20,3.35,,,,,4.177319714841085
hamd99,3.35,0.6172366522366523,,1.0,20,1.0,,,,,-0.4500000000000002,0.0,1.0,,,0.45,0.146875,,,outer_fold,ElasticNet,GLM-5.2,,7.0,HAMD-17,20,2.9,,,,,3.63318042491699
hamd99,3.35,0.5924458874458874,,1.0,20,1.0,,,,,-0.8999999999999999,0.0,1.0,,,0.403125,0.13125,,,outer_fold,Mean,GLM-5.2,,7.0,HAMD-17,20,2.45,,,,,3.2171415884290826
hamd99,3.35,0.6040873015873016,,1.0,20,1.0,,,,,-0.8999999999999999,0.0,1.0,,,0.396875,0.13046875,,,outer_fold,Median,GLM-5.2,,7.0,HAMD-17,20,2.45,,,,,3.2326459750489227
hamd99,3.35,0.6029184704184705,,1.0,20,1.0,,,,,-0.7000000000000002,0.0,1.0,,,0.428125,0.1390625,,,outer_fold,Ridge,GLM-5.2,,7.0,HAMD-17,20,2.65,,,,,3.383784863137726
hamd99,3.6,0.5385050080638316,,1.0,20,1.0,,,,,0.3999999999999999,1.0,0.0,,,0.55,0.1796875,,,outer_fold,B,GLM-5.2,,7.0,HAMD-17,20,4.0,,,,,5.692099788303083
hamd99,3.6,0.5071969696969697,,1.0,20,1.0,,,,,0.0,1.0,,,,0.48125,0.15703125,,,outer_fold,C03,GLM-5.2,,7.0,HAMD-17,20,3.6,,,,,4.909175083453431
hamd99,3.6,0.5607972582972583,,1.0,20,1.0,,,,,-0.10000000000000009,1.0,1.0,,,0.5,0.16875,,,outer_fold,ElasticNet,GLM-5.2,,7.0,HAMD-17,20,3.5,,,,,4.8166378315169185
hamd99,3.6,0.5038293650793652,,1.0,20,1.0,,,,,0.1499999999999999,1.0,0.0,,,0.509375,0.16953125,,,outer_fold,Mean,GLM-5.2,,7.0,HAMD-17,20,3.75,,,,,5.248809388804284
hamd99,3.6,0.522986823118402,,1.0,20,1.0,,,,,0.25,1.0,0.0,,,0.509375,0.1703125,,,outer_fold,Median,GLM-5.2,,7.0,HAMD-17,20,3.85,,,,,5.705260730238365
hamd99,3.6,0.5529335370511841,,1.0,20,1.0,,,,,0.04999999999999982,1.0,0.0,,,0.521875,0.17421875,,,outer_fold,Ridge,GLM-5.2,,7.0,HAMD-17,20,3.65,,,,,4.873397172404482
hamd99,4.25,0.42680375180375174,,1.0,20,1.0,,,,,-0.3500000000000001,2.0,1.0,,,0.4375,0.14453125,,,outer_fold,B,GLM-5.2,,7.0,HAMD-17,20,3.9,,,,,5.118593556827891
hamd99,4.25,0.4641794316794317,,1.0,20,1.0,,,,,0.0,2.0,,,,0.478125,0.15703125,,,outer_fold,C03,GLM-5.2,,7.0,HAMD-17,20,4.25,,,,,5.4359911699707535
hamd99,4.25,0.44067460317460316,,1.0,20,1.0,,,,,-0.04999999999999982,2.0,1.0,,,0.4125,0.1359375,,,outer_fold,ElasticNet,GLM-5.2,,7.0,HAMD-17,20,4.2,,,,,5.263078946776307
hamd99,4.25,0.4081318681318681,,1.0,20,1.0,,,,,-0.09999999999999964,2.0,1.0,,,0.434375,0.14140625,,,outer_fold,Mean,GLM-5.2,,7.0,HAMD-17,20,4.15,,,,,5.152669211195301
hamd99,4.25,0.438009768009768,,1.0,20,1.0,,,,,-0.20000000000000018,2.0,1.0,,,0.440625,0.14453125,,,outer_fold,Median,GLM-5.2,,7.0,HAMD-17,20,4.05,,,,,5.113707070218238
hamd99,4.25,0.42389971139971144,,1.0,20,1.0,,,,,-0.04999999999999982,2.0,1.0,,,0.4125,0.134375,,,outer_fold,Ridge,GLM-5.2,,7.0,HAMD-17,20,4.2,,,,,5.176871642217914
hamd99,2.9,0.5917857142857142,,1.0,20,1.0,,,,,-0.25,3.0,1.0,,,0.440625,0.1421875,,,outer_fold,B,GLM-5.2,,7.0,HAMD-17,20,2.65,,,,,3.263433774416144
hamd99,2.9,0.5714438339438339,,1.0,20,1.0,,,,,0.0,3.0,,,,0.45,0.146875,,,outer_fold,C03,GLM-5.2,,7.0,HAMD-17,20,2.9,,,,,3.794733192202055
